subgroup,xbar,range,ewma,xbar_lcl,xbar_ucl,r_lcl,r_ucl,ewma_lcl,ewma_ucl,cusum_plus,cusum_minus,cusum_h,xbar_alarm,r_alarm,ewma_alarm,cusum_alarm,lot,scenario
41,498.6926012523985,4.605148834107183,499.32526063055803,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062438626973,501.4774014789622,0.0,0.7189186852543257,5.0,False,False,False,False,40,sensor_bias
42,499.63046995197845,6.150319346969468,499.38630249484214,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062438306723,501.4774014821647,0.0,0.3927746471056728,5.0,False,False,False,False,41,sensor_bias
43,498.1508331749484,8.591343430958602,499.13920863086344,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3306243810177,501.4774014842142,0.0,1.0070447057167853,5.0,False,False,False,False,42,sensor_bias
44,499.2303328252685,3.8132515245890772,499.1574334697445,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3306243797059,501.477401485526,0.0,0.9352161863742494,5.0,False,False,False,False,43,sensor_bias
45,501.99502967176505,8.829865036322815,499.7249527101486,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3306243788664,501.4774014863655,0.8289894172564829,0.0,5.0,False,False,False,False,44,sensor_bias
46,500.476390065397,5.245531709236957,499.8752401811983,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3306243783291,501.4774014869028,0.6927756739151449,0.0,5.0,False,False,False,False,45,sensor_bias
47,499.83160352384687,6.2134681232391245,499.86651284972805,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437798526,501.47740148724665,0.1467543598997061,0.0,5.0,False,False,False,False,46,sensor_bias
48,499.6332522340214,11.972508269938032,499.81986072658674,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437776516,501.47740148746675,0.0,0.0,5.0,False,False,False,False,47,sensor_bias
49,499.12826921730965,6.642404236178834,499.68154242473133,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437762436,501.47740148760755,0.0,0.0,5.0,False,False,False,False,48,sensor_bias
50,498.66123942488684,6.3337802067587745,499.47748182476244,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3306243775342,501.4774014876977,0.0,0.2898706925181338,5.0,False,False,False,False,49,sensor_bias
51,503.8683675873752,9.192656249156585,500.35565897728503,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3306243774765,501.4774014877554,2.019628505972869,0.0,5.0,False,False,False,False,50,sensor_bias
52,501.1171022774317,9.176965527082302,500.5079476373144,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437743956,501.47740148779235,2.2906328079770475,0.0,5.0,False,False,False,False,51,sensor_bias
53,500.20402888037944,3.8385059624449696,500.4471638859274,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.330624377416,501.47740148781594,1.9813142177050707,0.0,5.0,False,False,False,False,52,sensor_bias
54,501.7506694022407,14.39745760598322,500.7078649891901,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437740085,501.47740148783106,2.6549953554458403,0.0,5.0,False,False,False,False,53,sensor_bias
55,499.15282062983067,9.142185139906758,500.39685611731824,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437739113,501.4774014878408,1.6775593779928704,0.0,5.0,False,False,False,False,54,sensor_bias
56,500.6000556709044,7.435863381298361,500.4374960280355,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437738494,501.477401487847,1.6199438964066193,0.0,5.0,False,False,False,False,55,sensor_bias
57,499.62362351584795,11.63903061644237,500.27472152559807,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.330624377381,501.4774014878509,0.9417365388954448,0.0,5.0,False,False,False,False,56,sensor_bias
58,499.1549982407495,5.599564921640535,500.05077686862836,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737846,501.47740148785346,0.0,0.0,5.0,False,False,False,False,57,sensor_bias
59,503.63263587861474,8.165609475183999,500.76714867062566,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3306243773768,501.4774014878551,1.8698042886966757,0.0,5.0,False,False,False,False,58,sensor_bias
60,500.528362341072,12.897606610451646,500.719391404715,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3306243773758,501.4774014878561,1.7666226120383133,0.0,5.0,False,False,False,False,59,sensor_bias
61,500.21426970529865,6.119155556349483,500.6183670648317,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3306243773751,501.4774014878568,1.4638127922064728,0.0,5.0,False,False,False,False,60,sensor_bias
62,500.4961334258213,8.871706895181319,500.59392033702966,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3306243773747,501.4774014878572,1.3401473544686728,0.0,5.0,False,False,False,False,61,sensor_bias
63,500.65562681364383,6.943312238518217,500.6062616323525,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3306243773744,501.4774014878575,1.3178512747900395,0.0,5.0,False,False,False,False,62,sensor_bias
64,498.50008891880395,12.856637402469573,500.18502708964286,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737425,501.47740148785766,0.0,0.39229326674240306,5.0,False,False,False,False,63,sensor_bias
65,500.8075634658059,6.599439768749221,500.3095343648755,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737414,501.4774014878578,0.07427043700020974,0.0,5.0,False,False,False,False,64,sensor_bias
66,500.6330067633645,7.1081751517668295,500.3742288445733,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3306243773741,501.47740148785783,0.037597711321472715,0.0,5.0,False,False,False,False,65,sensor_bias
67,502.11788222513206,14.22640638616349,500.72295952068504,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.330624377374,501.4774014878579,0.9446686380421672,0.0,5.0,False,False,False,False,66,sensor_bias
68,499.46901382247125,5.9885069324728875,500.4721703810423,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.330624377374,501.4774014878579,0.1681958566078362,0.0,5.0,False,False,False,False,67,sensor_bias
69,500.97562135487607,13.81871713288956,500.5728605758091,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.3492789995415181,0.0,5.0,False,False,False,False,68,sensor_bias
70,500.8014240002667,7.590768972854221,500.6185732607006,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.41964737082582326,0.0,5.0,False,False,False,False,69,sensor_bias
71,501.43731056906273,8.54210597101951,500.782320722373,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.8941667489783693,0.0,5.0,False,False,False,False,70,sensor_bias
72,497.2477435670946,7.760313019483249,500.07540529131734,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,1.1882475448747694,5.0,False,False,False,False,71,sensor_bias
73,500.2789316895364,3.7585094064288,500.1161105709612,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,0.4499600883711866,5.0,False,False,False,False,72,sensor_bias
74,499.9712898326484,10.751932431924388,500.0871464232987,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,0.0,5.0,False,False,False,False,73,sensor_bias
75,502.1745994941877,8.048005514134445,500.5046370374765,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.9431187731771058,0.0,5.0,False,False,False,False,74,sensor_bias
76,498.2754150828943,8.443481655396852,500.0587926465601,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,0.5350894216788951,5.0,False,False,False,False,75,sensor_bias
77,501.3590290309092,11.756601241273586,500.31883992343,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.42476590950506865,0.0,5.0,False,False,False,False,76,sensor_bias
78,498.89753574434235,8.316028382609431,500.03457908761254,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,0.13968762510719834,5.0,False,False,False,False,77,sensor_bias
79,500.6422592116971,11.857529046583352,500.15611511242946,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,0.0,5.0,False,False,False,False,78,sensor_bias
80,498.53277146844385,9.805564944713979,499.8314463836324,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,0.3715211888402131,5.0,False,False,False,False,79,sensor_bias
81,498.1024160146858,13.566835623179202,499.4856403098431,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,1.016563786187096,5.0,False,False,False,False,80,sensor_bias
82,499.73219233294833,7.060544965891211,499.5349507144642,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,0.6257679615290208,5.0,False,False,False,False,81,sensor_bias
83,501.91407616737905,6.513323955054943,500.01077580504716,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.7775377245920791,0.0,5.0,False,False,False,False,82,sensor_bias
84,500.51067168420104,4.037506386682537,500.11075498087797,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.6631123810009498,0.0,5.0,False,False,False,False,83,sensor_bias
85,498.13161518654914,11.668562416738666,499.7149270220122,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,0.6264844530372193,5.0,False,False,False,False,84,sensor_bias
86,499.8847866282305,9.69130079986644,499.7488989432559,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,0.13870413286228733,5.0,False,False,False,False,85,sensor_bias
87,500.51924044935976,9.811948518016038,499.9029672444767,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,0.0,5.0,False,False,False,False,86,sensor_bias
88,499.20831578503703,10.057258259350192,499.7640369525888,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,0.0,5.0,False,False,False,False,87,sensor_bias
89,501.07852645872407,7.824430508532259,500.0269348538159,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.2464866337021614,0.0,5.0,False,False,False,False,88,sensor_bias
90,498.30926002763243,14.528948007875158,499.68339988857923,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,0.5135785592632758,5.0,False,False,False,False,89,sensor_bias
91,500.4864166213477,4.132143756151095,499.84400323513296,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,0.0,5.0,False,False,False,False,90,sensor_bias
92,502.14820523124683,12.638707817528825,500.30484363435573,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.9263433473911917,0.0,5.0,False,False,False,False,91,sensor_bias
93,501.47748696387373,7.1750143462560345,500.53937230025934,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,1.4263976734605408,0.0,5.0,False,False,False,False,92,sensor_bias
94,500.138717441988,3.450888183796337,500.4592413286051,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,1.0755690326839602,0.0,5.0,False,False,False,False,93,sensor_bias
95,497.98350732730523,6.23042658065458,499.9640945283452,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,0.7206175003067328,5.0,False,False,False,False,94,sensor_bias
96,501.01111670589154,9.738879647977683,500.17349896385446,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.20364295557323076,0.0,5.0,False,False,False,False,95,sensor_bias
97,501.62566465194175,7.5005774269845915,500.4639321014719,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.7978747100815617,0.0,5.0,False,False,False,False,96,sensor_bias
98,498.5290464069685,8.21747152017332,500.0769549625713,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,0.37388872956175045,5.0,False,False,False,False,97,sensor_bias
99,499.94054365788907,9.365751506049435,500.04967270163485,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,0.0,5.0,False,False,False,False,98,sensor_bias
100,500.56340499207,6.137418656715113,500.15241915972194,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,0.0,5.0,False,False,False,False,99,sensor_bias
